Transaction_ID,Customer_ID,Amount,Date,Payment_Method,Status
T100492,C3783,2709.54,06:12.8,Debit Card,Completed
T100493,C5947,6261.5,06:12.8,Wallet,Completed
T100494,C4578,9874.77,06:12.8,Credit Card,Completed
T100495,C1144,840.23,06:12.8,Debit Card,Suspicious
T100496,C5981,3003.27,06:12.8,Net Banking,Completed
T100497,C4141,2621.41,06:12.8,Debit Card,Completed
T100498,C5492,5815.19,06:12.8,Wallet,Completed
T100499,C3939,1437.53,06:12.8,Net Banking,Completed
T100500,C4637,5111.74,06:12.8,Debit Card,Suspicious
T100501,C4223,10497.78,06:12.8,Net Banking,Completed
T100502,C2168,2707.55,06:12.8,Wallet,Completed
T100503,C3617,12096.48,06:12.8,Credit Card,Completed
T100504,C2063,24927.57,06:12.8,Wallet,Suspicious
T100505,C3157,560.76,06:12.8,Credit Card,Completed
T100506,C3983,1326.69,06:12.8,UPI,Completed
T100507,C4295,15016.78,06:12.8,Wallet,Completed
T100508,C5730,15889.59,06:12.8,Credit Card,Suspicious
T100509,C2157,514.08,06:12.8,UPI,Completed
T100510,C1733,75.56,06:12.8,UPI,Completed
T100511,C5331,878.32,06:12.8,UPI,Completed
T100512,C5847,27623.31,06:12.8,Net Banking,Suspicious
T100513,C1954,992.25,06:12.8,Wallet,Completed
T100514,C3540,3491.28,06:12.8,Wallet,Completed
T100515,C4325,9433.13,06:12.8,Wallet,Completed
T100516,C4302,103.06,06:12.8,Wallet,Completed
T100517,C2543,4637.88,06:12.8,Net Banking,Completed
T100518,C2192,1621.91,06:12.8,Wallet,Completed
T100519,C3994,9914.66,06:12.8,Credit Card,Completed
T100520,C3682,1666.61,06:12.8,UPI,Completed
T100521,C2218,5803.86,06:12.8,Net Banking,Completed
T100522,C2541,5607.66,06:12.8,Net Banking,Completed
T100523,C4237,1251.89,06:12.8,Wallet,Completed
T100524,C3387,177.1,06:12.8,UPI,Completed
T100525,C4720,2631.81,06:12.8,Credit Card,Completed
T100526,C2389,1706.77,06:12.8,UPI,Completed
T100527,C2857,8276.83,06:12.8,Debit Card,Completed
T100528,C2366,8056.3,06:12.8,UPI,Completed
T100529,C1500,3053.45,06:12.8,Credit Card,Completed
T100530,C2681,4663.53,06:12.8,Credit Card,Completed
T100531,C1511,4634.98,06:12.8,Credit Card,Completed
T100532,C5313,8776.89,06:12.8,Net Banking,Suspicious
T100533,C2325,2766.95,06:12.8,Net Banking,Completed
T100534,C2156,1611,06:12.8,Debit Card,Completed
T100535,C2828,1539.66,06:12.8,UPI,Completed
T100536,C4142,3841.43,06:12.8,Wallet,Completed
T100537,C4487,2981.45,06:12.8,Debit Card,Completed
T100538,C2811,2900.17,06:12.8,Wallet,Suspicious
T100539,C3924,477.81,06:12.8,Wallet,Completed
T100540,C3215,6339.96,06:12.8,Debit Card,Completed
T100541,C5187,1202.32,06:12.8,UPI,Suspicious
T100542,C1714,1096.71,06:12.8,Wallet,Completed
T100543,C4603,2661.59,06:12.8,Net Banking,Completed
T100544,C5135,1292.42,06:12.8,Net Banking,Completed
T100545,C4523,4383.65,06:12.8,Debit Card,Completed
T100546,C5269,2321.8,06:12.8,Wallet,Completed
T100547,C5749,2979.3,06:12.8,Debit Card,Completed
T100548,C5850,3851.97,06:12.8,Net Banking,Completed
T100549,C2244,1137.86,06:12.8,Debit Card,Completed
T100550,C4710,846.54,06:12.8,Wallet,Completed
T100551,C2082,10618.93,06:12.8,Wallet,Completed
T100552,C1456,2843.37,06:12.8,Net Banking,Completed
T100553,C5925,2655.94,06:12.8,Credit Card,Suspicious
T100554,C1895,181.31,06:12.8,Credit Card,Completed
T100555,C2385,3445.54,06:12.8,UPI,Completed
T100556,C2959,4039.08,06:12.8,Net Banking,Completed
T100557,C4073,4091.75,06:12.8,UPI,Completed
T100558,C2997,6138.45,06:12.8,Net Banking,Completed
T100559,C5286,976.92,06:12.8,Wallet,Completed
T100560,C1505,1453.25,06:12.8,Net Banking,Completed
T100561,C2215,8322.92,06:12.8,Debit Card,Completed
T100562,C2532,14703.44,06:12.8,UPI,Completed
T100563,C4441,730.52,06:12.8,Net Banking,Completed
T100564,C1824,3442.29,06:12.8,UPI,Completed
T100565,C1929,1205.11,06:12.8,Net Banking,Completed
T100566,C1134,309.77,06:12.8,Credit Card,Completed
T100567,C3106,1968.94,06:12.8,UPI,Completed
T100568,C4628,775.6,06:12.8,Wallet,Completed
T100569,C5781,6188.22,06:12.8,Wallet,Completed
T100570,C2853,3814.9,06:12.8,Net Banking,Completed
T100571,C5911,776.46,06:12.8,Wallet,Completed
T100572,C5176,46.42,06:12.8,Wallet,Suspicious
T100573,C3934,8255.39,06:12.8,UPI,Completed
T100574,C4285,969.1,06:12.8,Net Banking,Completed
T100575,C5299,4659.77,06:12.8,UPI,Completed
T100576,C3812,2054.31,06:12.8,Net Banking,Completed
T100577,C2251,4403.24,06:12.8,Wallet,Completed
T100578,C4513,1896.46,06:12.8,Net Banking,Completed
T100579,C2257,454.77,06:12.8,Net Banking,Completed
T100580,C4377,1261.25,06:12.8,Debit Card,Completed
T100581,C4487,1041.64,06:12.8,Net Banking,Completed
T100582,C4585,2793.25,06:12.8,Debit Card,Completed
T100583,C2397,5368.87,06:12.8,UPI,Completed
T100584,C4638,1531.31,06:12.8,Debit Card,Completed
T100585,C4331,60.72,06:12.8,UPI,Completed
T100586,C3704,3658.79,06:12.8,Net Banking,Completed
T100587,C1471,4653.97,06:12.8,UPI,Completed
T100588,C2354,16466.72,06:12.8,Wallet,Completed
T100589,C3784,4451.54,06:12.8,Net Banking,Completed
T100590,C3832,3185.47,06:12.8,Debit Card,Completed
T100591,C1358,4259.56,06:12.8,Credit Card,Completed
T100592,C4020,13148.55,06:12.8,Net Banking,Completed
T100593,C1668,8812.31,06:12.8,Wallet,Completed
T100594,C5469,1950.26,06:12.8,UPI,Completed
T100595,C2146,1354.15,06:12.8,Debit Card,Completed
T100596,C5186,1523.35,06:12.8,Debit Card,Completed
T100597,C4720,3510.14,06:12.8,Wallet,Completed
T100598,C3746,6813.86,06:12.8,Wallet,Completed
T100599,C1540,3498.03,06:12.8,Net Banking,Completed
T100600,C3780,351.02,06:12.8,Credit Card,Completed
T100601,C5965,6429.18,06:12.8,Credit Card,Completed
T100602,C5137,8198.72,06:12.8,UPI,Completed
T100603,C5836,1708.92,06:12.8,Debit Card,Completed
T100604,C4776,5455.09,06:12.8,Net Banking,Completed
T100605,C3509,2780.79,06:12.8,Debit Card,Completed
T100606,C3780,10996.5,06:12.8,Net Banking,Completed
T100607,C1925,9328.93,06:12.8,Wallet,Completed
T100608,C3957,3726.75,06:12.8,UPI,Completed
T100609,C2582,5880.26,06:12.8,Wallet,Completed
T100610,C4325,10742.87,06:12.8,Debit Card,Completed
T100611,C5486,3423.09,06:12.8,UPI,Completed
T100612,C1256,1878.93,06:12.8,Net Banking,Completed
T100613,C5805,7005.34,06:12.8,Net Banking,Completed
T100614,C2839,1242.73,06:12.8,UPI,Completed
T100615,C2945,2459.46,06:12.8,Wallet,Completed
T100616,C1010,10039.41,06:12.8,UPI,Completed
T100617,C3872,6444.43,06:12.8,Wallet,Completed
T100618,C1798,2585.99,06:12.8,UPI,Completed
T100619,C5973,1208.73,06:12.8,Wallet,Completed
T100620,C2016,2200.04,06:12.8,Credit Card,Completed
T100621,C2825,1671.1,06:12.8,UPI,Completed
T100622,C5470,968.47,06:12.8,Wallet,Completed
T100623,C4137,6799.88,06:12.8,Debit Card,Completed
T100624,C3194,1452.23,06:12.8,Debit Card,Completed
T100625,C1224,3027.22,06:12.8,UPI,Completed
T100626,C5949,2437.66,06:12.8,UPI,Completed
T100627,C5159,20108.46,06:12.8,Net Banking,Suspicious
T100628,C4926,2480.44,06:12.8,Wallet,Completed
T100629,C5785,416.81,06:12.8,UPI,Completed
T100630,C5001,470.6,06:12.8,Debit Card,Completed
T100631,C2634,4467.19,06:12.8,Debit Card,Completed
T100632,C3153,4573.5,06:12.8,Debit Card,Completed
T100633,C1511,2712.95,06:12.8,Wallet,Completed
T100634,C1385,2826.79,06:12.8,Credit Card,Completed
T100635,C1405,277.21,06:12.8,UPI,Completed
T100636,C5614,3634,06:12.8,Credit Card,Suspicious
T100637,C5572,3513.36,06:12.8,Wallet,Completed
T100638,C3001,809.94,06:12.8,UPI,Completed
T100639,C3757,548.18,06:12.8,Net Banking,Completed
T100640,C2669,659.51,06:12.8,UPI,Completed
T100641,C2461,532.52,06:12.8,UPI,Completed
T100642,C4637,4704.3,06:12.8,UPI,Completed
T100643,C3725,1093.78,06:12.8,UPI,Completed
T100644,C5810,1447.95,06:12.8,UPI,Completed
T100645,C5179,953.21,06:12.8,Wallet,Completed
T100646,C3049,15830.86,06:12.8,UPI,Completed
T100647,C5147,9641.93,06:12.8,Wallet,Completed
T100648,C5781,1310.04,06:12.8,UPI,Completed
T100649,C1717,1984.26,06:12.8,UPI,Completed
T100650,C5545,1177.93,06:12.8,Wallet,Completed
T100651,C5977,3385.15,06:12.8,UPI,Suspicious
T100652,C5584,99.03,06:12.8,Debit Card,Completed
T100653,C2824,5564.08,06:12.8,UPI,Completed
T100654,C3082,3702.85,06:12.8,Net Banking,Suspicious
T100655,C4420,11445.33,06:12.8,Wallet,Completed
T100656,C2575,897.98,06:12.8,UPI,Completed
T100657,C1250,8150.99,06:12.8,UPI,Completed
T100658,C1674,7850.15,06:12.8,Wallet,Completed
T100659,C5534,680.14,06:12.8,Credit Card,Completed
T100660,C3166,2542.14,06:12.8,Debit Card,Completed
T100661,C1771,932.57,06:12.8,Debit Card,Completed
T100662,C4963,1469.98,06:12.8,UPI,Completed
T100663,C5364,1527.51,06:12.8,Wallet,Completed
T100664,C2985,4062.32,06:12.8,Net Banking,Completed
T100665,C2078,2650.14,06:12.8,UPI,Completed
T100666,C1236,14756.93,06:12.8,Debit Card,Completed
T100667,C1389,675.49,06:12.8,UPI,Completed
T100668,C4038,18189.44,06:12.8,Wallet,Completed
T100669,C5859,1310.97,06:12.8,Net Banking,Completed
T100670,C2849,7411.25,06:12.8,Credit Card,Suspicious
T100671,C5720,2069.78,06:12.8,Net Banking,Completed
T100672,C3815,772.06,06:12.8,UPI,Completed
T100673,C4375,9755.74,06:12.8,Debit Card,Completed
T100674,C4279,1847.07,06:12.8,Wallet,Completed
T100675,C2253,5377.24,06:12.8,UPI,Completed
T100676,C4982,4178.67,06:12.8,Credit Card,Completed
T100677,C5674,3190.99,06:12.8,Wallet,Completed
T100678,C3123,3424.1,06:12.8,Wallet,Completed
T100679,C5531,6588.28,06:12.8,Wallet,Completed
T100680,C3151,459.33,06:12.8,UPI,Completed
T100681,C5860,5515.82,06:12.8,Credit Card,Completed
T100682,C2330,11307.8,06:12.8,UPI,Completed
T100683,C2359,297.63,06:12.8,Wallet,Completed
T100684,C3483,757.91,06:12.8,Wallet,Completed
T100685,C5543,6305.04,06:12.8,Debit Card,Completed
T100686,C3018,2874.88,06:12.8,Net Banking,Completed
T100687,C2332,2583.79,06:12.8,UPI,Completed
T100688,C5345,736.51,06:12.8,Credit Card,Completed
T100689,C5262,3533.9,06:12.8,Wallet,Completed
T100690,C2359,676.5,06:12.8,UPI,Suspicious
T100691,C5638,3237.24,06:12.8,Net Banking,Completed
T100692,C5855,7211.47,06:12.8,UPI,Completed
T100693,C4178,1493.81,06:12.8,Net Banking,Suspicious
T100694,C3129,3277.2,06:12.8,UPI,Completed
T100695,C3181,24151.56,06:12.8,Debit Card,Suspicious
T100696,C5893,5802.18,06:12.8,UPI,Completed
T100697,C1138,9205.49,06:12.8,Debit Card,Completed
T100698,C4473,2679.41,06:12.8,Net Banking,Completed
T100699,C3833,7302.09,06:12.8,Wallet,Completed
T100700,C4580,206.76,06:12.8,Wallet,Completed
T100701,C4032,655.74,06:12.8,UPI,Completed
T100702,C5165,1134.95,06:12.8,Credit Card,Completed
T100703,C3594,2570.42,06:12.8,UPI,Completed
T100704,C5301,9345.74,06:12.8,Debit Card,Completed
T100705,C4819,2125.27,06:12.8,Debit Card,Completed
T100706,C5139,5315.57,06:12.8,Net Banking,Suspicious
T100707,C4824,6177.56,06:12.8,UPI,Completed
T100708,C5043,4411.65,06:12.8,Net Banking,Completed
T100709,C2907,2209.93,06:12.8,Credit Card,Completed
T100710,C1761,4302.55,06:12.8,Wallet,Completed
T100711,C4446,2094.77,06:12.8,Wallet,Completed
T100712,C1900,438.01,06:12.8,UPI,Completed
T100713,C5456,24671.13,06:12.8,Net Banking,Suspicious
T100714,C3948,680.14,06:12.8,Net Banking,Completed
T100715,C2720,375.5,06:12.8,Credit Card,Completed
T100716,C1281,10540.47,06:12.8,Net Banking,Completed
T100717,C4267,1796.5,06:12.8,Debit Card,Completed
T100718,C2888,5253.35,06:12.8,Debit Card,Completed
T100719,C4267,1994.97,06:12.8,Debit Card,Completed
T100720,C1667,2483.42,06:12.8,UPI,Completed
T100721,C5189,1519.82,06:12.8,Debit Card,Completed
T100722,C1672,2100.69,06:12.8,Debit Card,Completed
T100723,C2970,2644.1,06:12.8,Wallet,Completed
T100724,C5157,6372.26,06:12.8,UPI,Completed
T100725,C4123,3582.45,06:12.8,Debit Card,Completed
T100726,C5700,14373.35,06:12.8,Credit Card,Completed
T100727,C5778,213.91,06:12.8,Debit Card,Completed
T100728,C4901,3496.51,06:12.8,UPI,Completed
T100729,C1524,4388.05,06:12.8,Net Banking,Completed
T100730,C3394,12640.97,06:12.8,Wallet,Completed
T100731,C4118,252.04,06:12.8,Wallet,Completed
T100732,C3594,4260.71,06:12.8,UPI,Completed
T100733,C2969,9608.09,06:12.8,Debit Card,Completed
T100734,C2754,1384.88,06:12.8,Credit Card,Completed
T100735,C3297,10449.17,06:12.8,Debit Card,Completed
T100736,C3262,96.14,06:12.8,Debit Card,Completed
T100737,C3287,6592.33,06:12.8,Credit Card,Completed
T100738,C5203,13523.77,06:12.8,Wallet,Completed
T100739,C3879,5353.01,06:12.8,Debit Card,Completed
T100740,C5144,2890.43,06:12.8,Net Banking,Completed
T100741,C4645,229.6,06:12.8,Net Banking,Completed
T100742,C5433,12635.76,06:12.8,UPI,Completed
T100743,C3056,3177.19,06:12.8,UPI,Completed
T100744,C5721,147.13,06:12.8,Credit Card,Completed
T100745,C2277,5853.03,06:12.8,Credit Card,Completed
T100746,C3767,3287.33,06:12.8,UPI,Completed
T100747,C1303,663.92,06:12.8,Debit Card,Completed
T100748,C1639,1205.72,06:12.8,Wallet,Completed
T100749,C1056,333.32,06:12.8,Net Banking,Completed
T100750,C5822,4270.03,06:12.8,Credit Card,Completed
T100751,C1526,4864.7,06:12.8,UPI,Completed
T100752,C5570,3523.49,06:12.8,Net Banking,Suspicious
T100753,C5124,8494.14,06:12.8,Credit Card,Completed
T100754,C3126,9866.72,06:12.8,Credit Card,Completed
T100755,C4288,4780.68,06:12.8,Debit Card,Completed
T100756,C1365,64.19,06:12.8,Credit Card,Completed
T100757,C5622,5940.98,06:12.8,Wallet,Completed
T100758,C5979,2706.42,06:12.8,Credit Card,Completed
T100759,C2647,4168.46,06:12.8,Wallet,Completed
T100760,C1919,5235.99,06:12.8,Debit Card,Suspicious
T100761,C3798,2155.74,06:12.8,Wallet,Completed
T100762,C2532,12450.51,06:12.8,Net Banking,Completed
T100763,C4346,719.21,06:12.8,Credit Card,Completed
T100764,C2907,5566.27,06:12.8,UPI,Completed
T100765,C4087,21.85,06:12.8,UPI,Completed
T100766,C5581,12928.13,06:12.8,Wallet,Completed
T100767,C3076,596.76,06:12.8,Debit Card,Completed
T100768,C1714,498.46,06:12.8,Wallet,Suspicious
T100769,C2063,2024.88,06:12.8,Wallet,Completed
T100770,C2977,2338.56,06:12.8,Wallet,Completed
T100771,C2297,1205.9,06:12.8,Net Banking,Completed
T100772,C1126,4398.85,06:12.8,Net Banking,Completed
T100773,C5633,2925.18,06:12.8,Wallet,Completed
T100774,C4597,173.87,06:12.8,Debit Card,Completed
T100775,C4284,1925.75,06:12.8,Credit Card,Completed
T100776,C2604,8315.06,06:12.8,UPI,Completed
T100777,C1067,5851.1,06:12.8,Net Banking,Completed
T100778,C1233,6452.57,06:12.8,Credit Card,Completed
T100779,C3157,5988.58,06:12.8,Net Banking,Completed
T100780,C2170,1862.37,06:12.8,Net Banking,Completed
T100781,C3159,524.94,06:12.8,Net Banking,Completed
T100782,C5207,1590.48,06:12.8,Wallet,Completed
T100783,C2494,8912.57,06:12.8,Wallet,Completed
T100784,C5719,19679.22,06:12.8,Net Banking,Completed
T100785,C5008,3404.58,06:12.8,Net Banking,Completed
T100786,C3473,48.74,06:12.8,UPI,Completed
T100787,C3661,754.37,06:12.8,Credit Card,Completed
T100788,C3740,1943.63,06:12.8,Credit Card,Completed
T100789,C2762,4320.69,06:12.8,Debit Card,Completed
T100790,C4515,390.31,06:12.8,Debit Card,Completed
T100791,C2976,14354.96,06:12.8,Debit Card,Suspicious
T100792,C3363,2271.31,06:12.8,Wallet,Completed
T100793,C1877,12185.4,06:12.8,Wallet,Completed
T100794,C4813,7582.51,06:12.8,UPI,Completed
T100795,C4449,7041.42,06:12.8,Wallet,Completed
T100796,C2313,4666.16,06:12.8,Debit Card,Completed
T100797,C2461,4927.99,06:12.8,Net Banking,Completed
T100798,C3710,5080.6,06:12.8,Debit Card,Suspicious
T100799,C3325,4954.01,06:12.8,UPI,Completed
T100800,C2734,4034.14,06:12.8,Net Banking,Completed
T100801,C2606,21493.58,06:12.8,Wallet,Suspicious
T100802,C3564,6589.27,06:12.8,Net Banking,Completed
T100803,C4422,7501.72,06:12.8,UPI,Completed
T100804,C4518,10296.74,06:12.8,Wallet,Suspicious
T100805,C3398,1214.43,06:12.8,Credit Card,Completed
T100806,C4736,437.63,06:12.8,Debit Card,Completed
T100807,C3871,3297.54,06:12.8,Debit Card,Completed
T100808,C2161,3608.56,06:12.8,UPI,Completed
T100809,C5855,8835.78,06:12.8,UPI,Completed
T100810,C1243,2932.99,06:12.8,Debit Card,Completed
T100811,C3591,4229.78,06:12.8,Net Banking,Completed
T100812,C2064,3744.05,06:12.8,Credit Card,Completed
T100813,C5325,194.76,06:12.8,Credit Card,Completed
T100814,C3596,4775.35,06:12.8,UPI,Completed
T100815,C1920,8802.56,06:12.8,UPI,Suspicious
T100816,C1006,856.91,06:12.8,Net Banking,Completed
T100817,C1468,4511.1,06:12.8,UPI,Completed
T100818,C5171,4502.22,06:12.8,Credit Card,Completed
T100819,C1004,896.74,06:12.8,Debit Card,Completed
T100820,C1646,658.89,06:12.8,Credit Card,Completed
T100821,C1118,19573.12,06:12.8,Net Banking,Completed
T100822,C3929,2502.06,06:12.8,Debit Card,Completed
T100823,C3552,1290.11,06:12.8,Debit Card,Completed
T100824,C5290,939.63,06:12.8,Credit Card,Completed
T100825,C1847,5507.11,06:12.8,Debit Card,Completed
T100826,C3763,4700.94,06:12.8,Debit Card,Completed
T100827,C2142,5157.84,06:12.8,UPI,Completed
T100828,C2811,460.61,06:12.8,Debit Card,Completed
T100829,C1724,11199.68,06:12.8,Net Banking,Completed
T100830,C1225,2465.47,06:12.8,Debit Card,Completed
T100831,C5628,1879.79,06:12.8,UPI,Completed
T100832,C5209,3102.84,06:12.8,Wallet,Completed
T100833,C5655,2472.02,06:12.8,Wallet,Completed
T100834,C3049,9959.97,06:12.8,Net Banking,Completed
T100835,C5750,13243.79,06:12.8,Net Banking,Completed
T100836,C5416,1808.1,06:12.8,Debit Card,Completed
T100837,C2574,9973.14,06:12.8,Debit Card,Completed
T100838,C2829,7605.38,06:12.8,Wallet,Completed
T100839,C2918,13354.33,06:12.8,Wallet,Completed
T100840,C5235,1410.16,06:12.8,Credit Card,Completed
T100841,C3027,4301.43,06:12.8,Wallet,Completed
T100842,C4745,1604.78,06:12.8,Wallet,Completed
T100843,C1902,8689.04,06:12.8,Net Banking,Completed
T100844,C5786,26.69,06:12.8,Credit Card,Completed
T100845,C3040,4159.97,06:12.8,Credit Card,Completed
T100846,C1010,2071.55,06:12.8,Debit Card,Completed
T100847,C1261,1948.08,06:12.8,Debit Card,Completed
T100848,C2674,5176.87,06:12.8,Credit Card,Completed
T100849,C3220,9535.33,06:12.8,Credit Card,Completed
T100850,C3061,4697.74,06:12.8,Debit Card,Completed
T100851,C4714,9592.5,06:12.8,Net Banking,Completed
T100852,C2620,1536.68,06:12.8,Net Banking,Completed
T100853,C1321,3664.66,06:12.8,Net Banking,Completed
T100854,C2343,2994.07,06:12.8,Net Banking,Completed
T100855,C3377,58.57,06:12.8,Debit Card,Completed
T100856,C3833,4068.81,06:12.8,UPI,Completed
T100857,C3825,5416.52,06:12.8,Wallet,Completed
T100858,C2995,4481.39,06:12.8,Wallet,Completed
T100859,C3959,6664.33,06:12.8,Wallet,Completed
T100860,C3039,4235.45,06:12.8,Wallet,Completed
T100861,C4491,345.41,06:12.8,Debit Card,Completed
T100862,C4678,619.01,06:12.8,UPI,Completed
T100863,C2119,4537.58,06:12.8,Debit Card,Completed
T100864,C2605,1607.77,06:12.8,UPI,Completed
T100865,C5028,414.98,06:12.8,Debit Card,Completed
T100866,C1236,2807.11,06:12.8,Credit Card,Completed
T100867,C2970,4040.8,06:12.8,UPI,Completed
T100868,C5430,1993.04,06:12.8,Wallet,Suspicious
T100869,C2909,6372.58,06:12.8,UPI,Completed
T100870,C1376,5160.9,06:12.8,Net Banking,Completed
T100871,C4531,2023.46,06:12.8,UPI,Completed
T100872,C3636,7029.88,06:12.8,Net Banking,Completed
T100873,C2571,5230.5,06:12.8,Net Banking,Completed
T100874,C3561,5072.9,06:12.8,Credit Card,Completed
T100875,C4392,4030.77,06:12.8,UPI,Suspicious
T100876,C3966,57.28,06:12.8,Credit Card,Completed
T100877,C4644,5961.99,06:12.8,Wallet,Completed
T100878,C4851,2358.36,06:12.8,UPI,Completed
T100879,C1873,14289.4,06:12.8,Debit Card,Completed
T100880,C2253,8518.32,06:12.8,Debit Card,Completed
T100881,C2315,4429.95,06:12.8,Debit Card,Completed
T100882,C5821,1452.98,06:12.8,Net Banking,Completed
T100883,C3899,1139.01,06:12.8,Debit Card,Completed
T100884,C1078,2080.49,06:12.8,Wallet,Completed
T100885,C3622,3236.74,06:12.8,UPI,Completed
T100886,C5228,1755.35,06:12.8,UPI,Suspicious
T100887,C1601,3617.31,06:12.8,Net Banking,Completed
T100888,C2066,903.84,06:12.8,Net Banking,Completed
T100889,C3137,19018.72,06:12.8,Net Banking,Completed
T100890,C3450,571.02,06:12.8,Wallet,Completed
T100891,C3344,13437.13,06:12.8,UPI,Completed
T100892,C2864,12242.57,06:12.8,Credit Card,Completed
T100893,C2319,3726,06:12.8,Net Banking,Completed
T100894,C5712,6453.29,06:12.8,Debit Card,Completed
T100895,C4598,2863.93,06:12.8,Credit Card,Completed
T100896,C4763,4971.73,06:12.8,Credit Card,Completed
T100897,C5671,2081.94,06:12.8,Net Banking,Completed
T100898,C3191,1791.66,06:12.8,Debit Card,Completed
T100899,C1993,4316.47,06:12.8,Net Banking,Completed
T100900,C3713,3447.07,06:12.8,Net Banking,Completed
T100901,C3193,4331.99,06:12.8,Debit Card,Completed
T100902,C2249,1688.99,06:12.8,Credit Card,Completed
T100903,C4055,2286.09,06:12.8,Credit Card,Completed
T100904,C5599,438.14,06:12.8,Debit Card,Completed
T100905,C5034,268.46,06:12.8,Credit Card,Completed
T100906,C2998,1461.51,06:12.8,Wallet,Completed
T100907,C5917,385.74,06:12.8,Net Banking,Completed
T100908,C4688,547.82,06:12.8,Wallet,Completed
T100909,C3152,8381.32,06:12.8,Wallet,Completed
T100910,C5019,198.25,06:12.8,Wallet,Completed
T100911,C4111,5378.53,06:12.8,UPI,Completed
T100912,C2971,1591.1,06:12.8,UPI,Completed
T100913,C1198,10260.91,06:12.8,Wallet,Completed
T100914,C3627,3317.87,06:12.8,Net Banking,Completed
T100915,C2203,1823.37,06:12.8,Wallet,Completed
T100916,C3036,3645.31,06:12.8,Wallet,Completed
T100917,C1478,2405.99,06:12.8,UPI,Completed
T100918,C2255,4154.02,06:12.8,Wallet,Completed
